entry_time,exit_time,ticker,direction,shares,entry_price,exit_price,target_price,stop_price,hit_target,hit_stop,TP,SL,pnl,pnl_pct,capital_after,dip_pct,taf_fee,cat_fee,total_fees
2026-01-26 14:30:00+00:00,2026-01-27 14:30:00+00:00,AAPL,long,3,254.0399932861328,256.5803932189941,256.5803932189941,252.76979331970216,True,False,1,0,7.611040798583916,0.999999999999991,10068.69055606897,11.978099795583711,0.01,0.00015900000000000002,0.010159
2026-01-26 14:30:00+00:00,2026-01-27 14:30:00+00:00,MSFT,long,1,470.09320068359375,474.7941326904297,474.7941326904297,467.7427346801758,True,False,1,0,4.690879006835956,1.0000000000000038,10846.899654069946,8.20643498287483,0.01,5.3e-05,0.010053000000000001
2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,AAPL,long,3,259.8450012207031,258.5457762145996,262.44345123291015,258.5457762145996,False,True,0,1,-3.9078340183106217,-0.5000000000000097,10078.835187354372,9.966732126686498,0.01,0.00015900000000000002,0.010159
2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,MSFT,long,1,476.1099853515625,480.87108520507815,480.87108520507815,473.7294354248047,True,False,1,0,4.751046853515645,1.0000000000000044,10846.94621955945,6.791308392800194,0.01,5.3e-05,0.010053000000000001
2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,TSLA,long,2,435.3900146484375,433.2130645751953,439.74391479492186,433.2130645751953,False,True,0,1,-4.364006146484421,-0.5000000000000052,11325.0276174657,12.716008128068843,0.01,0.000106,0.010105999999999999
2026-01-27 14:30:00+00:00,2026-01-28 14:30:00+00:00,NVDA,long,4,188.91510009765625,190.80425109863282,190.80425109863282,187.97052459716798,True,False,1,0,7.546392003906273,1.0000000000000029,12191.969029000855,3.6147448481345665,0.01,0.000212,0.010212
2026-01-28 14:30:00+00:00,2026-01-29 14:30:00+00:00,AAPL,long,3,256.0899963378906,258.65089630126954,258.65089630126954,254.80954635620117,True,False,1,0,7.672540890136746,1.0000000000000036,9991.532316961304,11.267797603765692,0.01,0.00015900000000000002,0.010159
2026-01-28 14:30:00+00:00,2026-01-29 14:30:00+00:00,MSFT,long,1,481.0199890136719,478.61488906860353,485.8301889038086,478.61488906860353,False,True,0,1,-2.4151529450683435,-0.4999999999999967,10814.507148147095,2.969280807761195,0.01,5.3e-05,0.010053000000000001
2026-01-28 14:30:00+00:00,2026-01-29 14:30:00+00:00,TSLA,long,2,434.67730712890625,439.0240802001953,439.0240802001953,432.50392059326174,True,False,1,0,8.683440142578156,1.0000000000000036,11274.395208651002,12.858886823603605,0.01,0.000106,0.010105999999999999
2026-01-28 14:30:00+00:00,2026-01-29 14:30:00+00:00,NVDA,long,4,191.40499877929688,193.31904876708984,193.31904876708984,190.4479737854004,True,False,1,0,7.645987951171857,0.9999999999999976,12136.421201484985,2.3443883779097576,0.01,0.000212,0.010212
2026-01-29 14:30:00+00:00,2026-01-30 14:30:00+00:00,NVDA,long,4,188.92999267578125,190.81929260253906,190.81929260253906,187.98534271240234,True,False,1,0,7.546987707031259,1.0000000000000013,12610.365776413453,3.6071465939891576,0.01,0.000212,0.010212
2026-01-29 14:30:00+00:00,2026-01-30 14:30:00+00:00,TSLA,long,2,422.239990234375,426.46239013671874,426.46239013671874,420.1287902832031,True,False,1,0,8.434693804687477,0.9999999999999972,11746.648805796265,15.352234466423262,0.01,0.000106,0.010105999999999999
2026-01-29 14:30:00+00:00,2026-01-30 14:30:00+00:00,MSFT,long,2,426.3299865722656,430.5932864379883,430.5932864379883,424.1983366394043,True,False,1,0,8.516493731445344,1.0000000000000036,10895.054138847046,13.623198280722143,0.01,0.000106,0.010105999999999999
2026-01-29 14:30:00+00:00,2026-01-30 14:30:00+00:00,AAPL,long,3,256.8999938964844,255.61549392700195,259.4689938354492,255.61549392700195,False,True,0,1,-3.8636589084472757,-0.5000000000000013,10137.62767197107,10.987142879499284,0.01,0.00015900000000000002,0.010159
2026-01-30 14:30:00+00:00,2026-02-02 14:30:00+00:00,AAPL,long,3,254.0,256.54,256.54,252.73,True,False,1,0,7.609841000000062,1.000000000000008,10087.250611309937,11.991957003637028,0.01,0.00015900000000000002,0.010159
2026-01-30 14:30:00+00:00,2026-02-02 14:30:00+00:00,MSFT,long,2,432.875,430.710625,437.20375,430.710625,False,True,0,1,-4.338856000000014,-0.5000000000000016,10888.261761413454,12.284684841789364,0.01,0.000106,0.010105999999999999
2026-01-30 14:30:00+00:00,2026-02-02 14:30:00+00:00,TSLA,long,1,433.5350036621094,431.3673286437988,437.87035369873047,431.3673286437988,False,True,0,1,-2.177728018310547,-0.5,11755.00905170569,13.087887956281591,0.01,5.3e-05,0.010053000000000001
2026-01-30 14:30:00+00:00,2026-02-02 14:30:00+00:00,NVDA,long,4,191.65499877929688,190.6967237854004,193.57154876708984,190.6967237854004,False,True,0,1,-3.843311975585924,-0.49999999999999817,12183.565764144167,1.0199896987612664,0.01,0.000212,0.010212
2026-02-02 14:30:00+00:00,2026-02-03 14:30:00+00:00,AAPL,long,3,265.0400085449219,267.6904086303711,267.6904086303711,263.7148085021973,True,False,1,0,7.941041256347704,1.000000000000006,10062.136352519654,8.166722567803568,0.01,0.00015900000000000002,0.010159
2026-02-02 14:30:00+00:00,2026-02-03 14:30:00+00:00,MSFT,long,2,427.760009765625,425.6212097167969,432.03760986328126,425.6212097167969,False,True,0,1,-4.287706097656205,-0.4999999999999947,10898.403700132936,13.321157219356497,0.01,0.000106,0.010105999999999999
2026-02-02 14:30:00+00:00,2026-02-03 14:30:00+00:00,TSLA,long,2,420.1300048828125,424.3313049316406,424.3313049316406,418.02935485839845,True,False,1,0,8.392494097656204,0.9999999999999947,11725.966177140748,15.775229799525665,0.01,0.000106,0.010105999999999999
2026-02-02 14:30:00+00:00,2026-02-03 14:30:00+00:00,NVDA,long,4,188.58749389648438,187.64455642700196,190.4733688354492,187.64455642700196,False,True,0,1,-3.781961877929665,-0.499999999999997,12601.044627860474,3.034866281027047,0.01,0.000212,0.010212
2026-02-03 14:30:00+00:00,2026-02-04 14:30:00+00:00,TSLA,long,2,422.8550109863281,420.7407359313965,427.08356109619143,420.7407359313965,False,True,0,1,-4.23865610986325,-0.49999999999999617,11784.974678918581,15.228939341343532,0.01,0.000106,0.010105999999999999
2026-02-03 14:30:00+00:00,2026-02-04 14:30:00+00:00,NVDA,long,4,180.29989624023438,179.3983967590332,182.10289520263672,179.3983967590332,False,True,0,1,-3.616209924804683,-0.4999999999999994,12627.297250732057,7.296060903977115,0.01,0.000212,0.010212
2026-02-03 14:30:00+00:00,2026-02-04 14:30:00+00:00,AAPL,long,3,269.885009765625,272.58385986328125,272.58385986328125,268.53558471679685,True,False,1,0,8.086391292968743,0.9999999999999991,10115.86722520813,6.487986049106436,0.01,0.00015900000000000002,0.010159
2026-02-03 14:30:00+00:00,2026-02-04 14:30:00+00:00,MSFT,long,2,412.30999755859375,416.4330975341797,416.4330975341797,410.2484475708008,True,False,1,0,8.236093951171888,1.0000000000000016,10941.073320380006,16.451859361864027,0.01,0.000106,0.010105999999999999
2026-02-04 14:30:00+00:00,2026-02-05 14:30:00+00:00,AAPL,long,3,276.1000061035156,278.86100616455076,278.86100616455076,274.71950607299806,True,False,1,0,8.2728411831054,0.9999999999999917,10028.870232296022,4.334562171439834,0.01,0.00015900000000000002,0.010159
2026-02-04 14:30:00+00:00,2026-02-05 14:30:00+00:00,MSFT,long,2,417.9750061035156,415.88513107299804,422.1547561645508,415.88513107299804,False,True,0,1,-4.189856061035179,-0.5000000000000027,10887.564378920533,15.303934418423593,0.01,0.000106,0.010105999999999999
2026-02-04 14:30:00+00:00,2026-02-05 14:30:00+00:00,TSLA,long,2,416.760009765625,414.67620971679685,420.92760986328125,414.67620971679685,False,True,0,1,-4.177706097656305,-0.5000000000000066,11740.767715303346,16.45082321352381,0.01,0.000106,0.010105999999999999
2026-02-04 14:30:00+00:00,2026-02-05 14:30:00+00:00,NVDA,long,4,177.19520568847656,176.3092296600342,178.96715774536133,176.3092296600342,False,True,0,1,-3.554116113769486,-0.4999999999999936,12539.214392646607,8.89238486102844,0.01,0.000212,0.010212
2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,AAPL,long,3,276.7850036621094,279.5528536987305,279.5528536987305,275.4010786437988,True,False,1,0,8.293391109863295,1.0000000000000016,10206.88867364905,4.0972184919551005,0.01,0.00015900000000000002,0.010159
2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,MSFT,long,2,401.71051025390625,399.7019577026367,405.7276153564453,399.7019577026367,False,True,0,1,-4.027211102539063,-0.5,11052.922528220337,18.59967886968064,0.01,0.000106,0.010105999999999999
2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,TSLA,long,2,389.7799987792969,393.6777987670898,393.6777987670898,387.8310987854004,True,False,1,0,7.785493975585901,0.9999999999999953,11811.289992410766,21.85959002122563,0.01,0.000106,0.010105999999999999
2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,NVDA,long,4,171.5850067138672,173.30085678100585,173.30085678100585,170.72708168029786,True,False,1,0,6.853188268554642,0.9999999999999934,12594.091239761352,11.77695415310271,0.01,0.000212,0.010212
2026-02-06 14:30:00+00:00,2026-02-09 14:30:00+00:00,TSLA,long,2,410.10400390625,414.2050439453125,414.2050439453125,408.05348388671877,True,False,1,0,8.19197407812505,1.000000000000006,11827.8060584281,17.785173432369138,0.01,0.000106,0.010105999999999999
2026-02-06 14:30:00+00:00,2026-02-09 14:30:00+00:00,AAPL,long,3,279.2900085449219,277.89355850219727,282.0829086303711,277.89355850219727,False,True,0,1,-4.199509128173828,-0.5,10206.955787029663,3.2292634626926526,0.01,0.00015900000000000002,0.010159
2026-02-06 14:30:00+00:00,2026-02-09 14:30:00+00:00,MSFT,long,2,395.614990234375,399.5711401367188,399.5711401367188,393.6369152832031,True,False,1,0,7.902193804687563,1.000000000000008,11005.496042357787,19.83484019700693,0.01,0.000106,0.010105999999999999
2026-02-06 14:30:00+00:00,2026-02-09 14:30:00+00:00,NVDA,long,4,182.64999389648438,184.47649383544922,184.47649383544922,181.73674392700195,True,False,1,0,7.295787755859375,1.0,12628.99179979724,6.087722382781176,0.01,0.000212,0.010212
