entry_time,exit_time,ticker,direction,shares,entry_price,exit_price,target_price,stop_price,hit_target,hit_stop,TP,SL,pnl,pnl_pct,capital_after,dip_pct,taf_fee,cat_fee,total_fees
2026-01-29 14:30:00+00:00,2026-01-30 14:30:00+00:00,TSLA,long,2,422.239990234375,426.46239013671874,426.46239013671874,420.1287902832031,True,False,1,0,8.434693804687477,0.9999999999999972,9364.893558309324,15.352234466423262,0.01,0.000106,0.010105999999999999
2026-01-29 14:30:00+00:00,2026-01-30 14:30:00+00:00,NVDA,long,4,188.92999267578125,190.81929260253906,190.81929260253906,187.98534271240234,True,False,1,0,7.546987707031259,1.0000000000000013,10128.160516719481,3.6071465939891576,0.01,0.000212,0.010212
2026-01-30 14:30:00+00:00,2026-02-02 14:30:00+00:00,AAPL,long,3,254.0,256.54,256.54,252.73,True,False,1,0,7.609841000000062,1.000000000000008,8069.865358940185,11.991957003637028,0.01,0.00015900000000000002,0.010159
2026-01-30 14:30:00+00:00,2026-02-02 14:30:00+00:00,MSFT,long,2,432.875,430.710625,437.20375,430.710625,False,True,0,1,-4.338856000000014,-0.5000000000000016,8931.276502940185,12.284684841789364,0.01,0.000106,0.010105999999999999
2026-01-30 14:30:00+00:00,2026-02-02 14:30:00+00:00,TSLA,long,1,433.5350036621094,431.3673286437988,437.87035369873047,431.3673286437988,False,True,0,1,-2.177728018310547,-0.5,9362.633778583984,13.087887956281591,0.01,5.3e-05,0.010053000000000001
2026-01-30 14:30:00+00:00,2026-02-02 14:30:00+00:00,NVDA,long,4,191.65499877929688,190.6967237854004,193.57154876708984,190.6967237854004,False,True,0,1,-3.843311975585924,-0.49999999999999817,10125.410461725585,1.0199896987612664,0.01,0.000212,0.010212
2026-02-02 14:30:00+00:00,2026-02-03 14:30:00+00:00,TSLA,long,2,420.1300048828125,424.3313049316406,424.3313049316406,418.02935485839845,True,False,1,0,8.392494097656204,0.9999999999999947,9383.106315395995,15.775229799525665,0.01,0.000106,0.010105999999999999
2026-02-02 14:30:00+00:00,2026-02-03 14:30:00+00:00,NVDA,long,4,188.58749389648438,187.64455642700196,190.4733688354492,187.64455642700196,False,True,0,1,-3.781961877929665,-0.499999999999997,10133.674329104002,3.034866281027047,0.01,0.000212,0.010212
2026-02-02 14:30:00+00:00,2026-02-03 14:30:00+00:00,AAPL,long,3,265.0400085449219,267.6904086303711,267.6904086303711,263.7148085021973,True,False,1,0,7.941041256347704,1.000000000000006,7683.22149809912,8.166722567803568,0.01,0.00015900000000000002,0.010159
2026-02-02 14:30:00+00:00,2026-02-03 14:30:00+00:00,MSFT,long,2,427.760009765625,425.6212097167969,432.03760986328126,425.6212097167969,False,True,0,1,-4.287706097656205,-0.4999999999999947,8534.453811532714,13.321157219356497,0.01,0.000106,0.010105999999999999
2026-02-03 14:30:00+00:00,2026-02-04 14:30:00+00:00,AAPL,long,3,269.885009765625,272.58385986328125,272.58385986328125,268.53558471679685,True,False,1,0,8.086391292968743,0.9999999999999991,7750.23111834619,6.487986049106436,0.01,0.00015900000000000002,0.010159
2026-02-03 14:30:00+00:00,2026-02-04 14:30:00+00:00,MSFT,long,2,412.30999755859375,416.4330975341797,416.4330975341797,410.2484475708008,True,False,1,0,8.236093951171888,1.0000000000000016,8583.08720741455,16.451859361864027,0.01,0.000106,0.010105999999999999
2026-02-03 14:30:00+00:00,2026-02-04 14:30:00+00:00,TSLA,long,2,422.8550109863281,420.7407359313965,427.08356109619143,420.7407359313965,False,True,0,1,-4.23865610986325,-0.49999999999999617,9424.558573277343,15.228939341343532,0.01,0.000106,0.010105999999999999
2026-02-03 14:30:00+00:00,2026-02-04 14:30:00+00:00,NVDA,long,4,180.29989624023438,179.3983967590332,182.10289520263672,179.3983967590332,False,True,0,1,-3.616209924804683,-0.4999999999999994,10142.141948313476,7.296060903977115,0.01,0.000212,0.010212
2026-02-04 14:30:00+00:00,2026-02-05 14:30:00+00:00,AAPL,long,3,276.1000061035156,278.86100616455076,278.86100616455076,274.71950607299806,True,False,1,0,8.2728411831054,0.9999999999999917,7772.163935004393,4.334562171439834,0.01,0.00015900000000000002,0.010159
2026-02-04 14:30:00+00:00,2026-02-05 14:30:00+00:00,MSFT,long,2,417.9750061035156,415.88513107299804,422.1547561645508,415.88513107299804,False,True,0,1,-4.189856061035179,-0.5000000000000027,8603.92409115039,15.303934418423593,0.01,0.000106,0.010105999999999999
2026-02-04 14:30:00+00:00,2026-02-05 14:30:00+00:00,TSLA,long,2,416.760009765625,414.67620971679685,420.92760986328125,414.67620971679685,False,True,0,1,-4.177706097656305,-0.5000000000000066,9433.266404583983,16.45082321352381,0.01,0.000106,0.010105999999999999
2026-02-04 14:30:00+00:00,2026-02-05 14:30:00+00:00,NVDA,long,4,177.19520568847656,176.3092296600342,178.96715774536133,176.3092296600342,False,True,0,1,-3.554116113769486,-0.4999999999999936,10138.49311122412,8.89238486102844,0.01,0.000212,0.010212
2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,TSLA,long,2,389.7799987792969,393.6777987670898,393.6777987670898,387.8310987854004,True,False,1,0,7.785493975585901,0.9999999999999953,9464.20475835156,21.85959002122563,0.01,0.000106,0.010105999999999999
2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,AAPL,long,3,276.7850036621094,279.5528536987305,279.5528536987305,275.4010786437988,True,False,1,0,8.293391109863295,1.0000000000000016,7877.465457412108,4.0972184919551005,0.01,0.00015900000000000002,0.010159
2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,MSFT,long,2,401.71051025390625,399.7019577026367,405.7276153564453,399.7019577026367,False,True,0,1,-4.027211102539063,-0.5,8676.85926681738,18.59967886968064,0.01,0.000106,0.010105999999999999
2026-02-05 14:30:00+00:00,2026-02-06 14:30:00+00:00,NVDA,long,4,171.5850067138672,173.30085678100585,173.30085678100585,170.72708168029786,True,False,1,0,6.853188268554642,0.9999999999999934,10157.397973475583,11.77695415310271,0.01,0.000212,0.010212
